Strategy,Avg Test Edge,Median Test Edge,Positive Windows,Total Windows,Worst Test Edge,Avg Annual Return,Worst Max Drawdown,Avg Exposure,Max Exposure
"Def: Above200+Below20+5D<-1.5%, 2.00x, 7d, StopBelow200",0.007445837162019298,0.015135390325683784,5,8,-0.0631554871545239,0.1387225093836581,-0.4042196514924341,1.0929856617963876,2.0
"Core: Above200+Below20+5D<-1.5%, 1.75x, 3d, Recover20",0.0072291986606439484,0.009303863990149597,5,8,-0.03103071293420645,0.13190975673233896,-0.5301766412201925,1.0847906967261558,1.75
"Core: Above200+Below20+5D<-1.5%, 1.75x, 3d, Fixed",0.007018989480882296,0.012330450690713257,5,8,-0.03622688157770537,0.13229840841926,-0.5408614957829201,1.0949260386397555,1.75
"Core: Above200+Below20+5D<-2.0%, 1.75x, 3d, StopBelow200+Recover20",0.006769679761008715,0.014965497725613397,5,8,-0.03068813442545637,0.13013601561436067,-0.5315375848927948,1.0595306879071877,1.75
"Def: Above200+Below20+5D<-2.0%, 1.75x, 5d, StopBelow200",0.006412667930867644,0.010817368125586202,5,8,-0.04689826556601262,0.12926233916643073,-0.38047255913710065,0.9865846367588755,1.75
"Def: Above200+Below20+5D<-2.0%, 2.00x, 7d, StopBelow200+Recover20",0.0063054805535210645,0.021860326522439077,5,8,-0.06327072557022873,0.13029358524457252,-0.37313385765369333,1.004161291096958,2.0
"Core: Above200+Below20+5D<-2.0%, 1.50x, 15d, StopBelow200+Recover20",0.006295350118630305,0.005176838264657424,5,8,-0.016348925607808207,0.12963071357462347,-0.5174218711041432,1.0601968577889824,1.5
"Def: Above200+Below20+5D<-2.0%, 2.00x, 3d, Fixed",0.006065206690355526,0.011191203603469091,5,8,-0.07677426606937776,0.1296283525700424,-0.38338116317324566,0.9975828183556891,2.0
"Def: Above200+Below20+5D<-2.5%, 2.00x, 7d, Recover20",0.00602963211604135,0.022273907286767924,5,8,-0.1042091301525927,0.1290490262206711,-0.34502636234561757,0.9912067326970746,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 7d, Recover20",0.005725466436717022,0.006173211872079976,5,8,-0.07086791473689891,0.12994715748027824,-0.3733265165347257,1.0114426292469156,1.75
"Core: Above200+Below20+5D<-2.0%, 1.50x, 3d, Recover20",0.005221798513158751,0.012130554929239867,5,8,-0.017638046894051573,0.12749895276531145,-0.5171477870489822,1.0418918466439997,1.5
"Core: Above200+Below20+5D<-2.0%, 1.25x, 15d, StopBelow200",0.005049235331394522,0.00334708103767134,5,8,-0.005303154362039875,0.12864298473472957,-0.5125777578846087,1.0577601924544198,1.25
"Def: Above200+Below20+5D<-1.5%, 2.00x, 5d, StopBelow200",0.005008506408136326,0.0076424603483374876,5,8,-0.05185258895964018,0.1330479209695638,-0.409232605377162,1.050843197134587,2.0
"Core: Above200+Below20+5D<-1.5%, 1.50x, 3d, Recover20",0.004992502671495008,0.0063422890197160076,5,8,-0.020160761332320254,0.128059039885004,-0.5204407872071108,1.0565271311507707,1.5
"Def: Above200+Below20+5D<-1.5%, 2.00x, 5d, Recover20",0.004988841082764789,0.023025090494843914,5,8,-0.07258078006933899,0.13041015349504897,-0.3930914573011106,1.0265605922893344,2.0
"Core: Above200+Below20+5D<-2.5%, 2.00x, 3d, Recover20",0.004966293501405247,0.0014703578214527169,5,8,-0.02216471890043059,0.12802323139306954,-0.5302227636560884,1.059152680296009,2.0
"Core: Above200+Below20+5D<-1.5%, 1.50x, 3d, Fixed",0.004866895471693597,0.008356933111711151,5,8,-0.023858786145016797,0.1283386193231637,-0.5277167557408144,1.0632840257598368,1.5
"Core: Above200+Below20+5D<-2.5%, 2.00x, 3d, StopBelow200+Recover20",0.004828635355407826,0.002131699169473922,5,8,-0.02733839335980348,0.12763397915579366,-0.5309135431942027,1.0552745656911806,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 5d, Fixed",0.004726202395506751,0.007070512154592756,5,8,-0.0669085755251051,0.12792572793529863,-0.3868875504615876,0.9947780971155118,1.75
"Core: Above200+Below20+5D<-2.5%, 1.75x, 15d, StopBelow200+Recover20",0.004691498186892393,0.002887856984636228,5,8,-0.018901664638246274,0.12869940902301252,-0.5174850202879746,1.0716382438340268,1.75
"Core: Above200+Below20+5D<-2.0%, 1.50x, 3d, StopBelow200+Recover20",0.004642483956763602,0.010105403578951844,5,8,-0.020244087807149036,0.12682240110551282,-0.5213911149418287,1.0396871252714583,1.5
"Core: Above200+Below20+5D<-2.0%, 1.25x, 15d, Fixed",0.004621402961917029,0.007390953693080848,5,8,-0.0187759110884107,0.12834019669709296,-0.5131632278200917,1.0644221156757423,1.25
"Def: Above200+Below20+5D<-1.5%, 1.75x, 10d, Recover20",0.004591710199134777,0.02567970104848849,5,8,-0.08794622284445874,0.13034966070076276,-0.3581138884225169,1.0274413840378003,1.75
"Core: Above200+Below20+5D<-2.0%, 1.25x, 3d, Fixed",0.0044914247099792776,0.007541174625763647,5,8,-0.010623107061639159,0.12570005283652336,-0.5110087834484125,1.0234590725961086,1.25
"Core: Above200+Below20+5D<-2.0%, 1.25x, 5d, StopBelow200+Recover20",0.004326797109077629,0.004307106296425389,5,8,-0.0057078465221680474,0.12538373858117122,-0.509540133038392,1.021986182604397,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 7d, Fixed",0.004263100079233667,0.011842112716055841,5,8,-0.07215287065320286,0.125579184298408,-0.34770677261740324,0.9779489266560271,2.0
"Core: Above200+Below20+5D<-2.0%, 1.25x, 3d, StopBelow200",0.004195741132785147,0.006528741149313899,5,8,-0.01193613101030322,0.12535518532131262,-0.5111887408225226,1.022356711909838,1.25
"Core: Above200+Below20+5D<-1.5%, 1.25x, 7d, StopBelow200+Recover20",0.004174462751502517,0.003959097011861035,5,8,-0.01080149931744212,0.12582816792961243,-0.5098640736888193,1.0321012739269646,1.25
"Def: Above200+Below20+5D<-2.0%, 2.00x, 15d, StopBelow200",0.004147952596998225,0.005440329672193045,5,8,-0.06656440549145715,0.13869391732352737,-0.412720496954446,1.1328305922894093,2.0
"Core: Above200+Below20+5D<-1.5%, 1.25x, 15d, Fixed",0.004119270381304663,0.005974117010271174,5,8,-0.017190315466358186,0.12857297616197533,-0.5120174264593522,1.0803382506038655,1.25
"Core: Above200+Below20+5D<-2.0%, 1.25x, 5d, Recover20",0.003968410892817395,0.005097805369142061,5,8,-0.009842828030756756,0.1250299863737822,-0.5133897129473443,1.023641430967115,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 7d, Fixed",0.003916691886431914,0.015744237489445867,5,8,-0.06175199443683299,0.12406264128311342,-0.3438540919562566,0.9605985565980459,1.5
"Core: Above200+Below20+5D<-2.5%, 1.75x, 3d, Recover20",0.003912657651697765,0.0012500286534141702,5,8,-0.016351385337922686,0.12615986020757947,-0.5228931600192706,1.0443645102220067,1.75
"Def: Above200+Below20+5D<-2.0%, 1.50x, 10d, Fixed",0.003825482814606318,0.010485596519364981,5,8,-0.0463213000073861,0.12858270069869332,-0.36522109372585965,1.0098631255418713,1.5
"Core: Above200+Below20+5D<-2.5%, 1.75x, 3d, StopBelow200+Recover20",0.0037926303646615145,0.0017430973316754361,5,8,-0.02025758596116023,0.12584979628518334,-0.5234195222327915,1.0414559242683856,1.75
"Def: Above200+Below20+5D<-2.0%, 2.00x, 5d, StopBelow200+Recover20",0.0035017215006371283,0.008675987161551157,5,8,-0.060707517551993995,0.12622800563964615,-0.3917130881155625,0.9897345528893176,2.0
"Core: Above200+Below20+5D<-2.5%, 1.50x, 15d, StopBelow200+Recover20",0.003304392405316506,0.002101630120335485,5,8,-0.012135636472467182,0.12591868976292586,-0.5118810994322371,1.0477588292226847,1.5
"Core: Above200+Below20+5D<-2.0%, 1.25x, 15d, StopBelow200+Recover20",0.003232435930790964,0.0026672726537355085,5,8,-0.00792728604296844,0.12479940658783381,-0.5091638188250661,1.0300984288944912,1.25
"Def: Above200+Below20+5D<-2.0%, 2.00x, 3d, StopBelow200",0.0032232506267143995,0.009943024433371972,5,8,-0.08397641835603831,0.12629018503099193,-0.39982085624293406,0.9912166701110814,2.0
"Def: Above200+Below20+5D<-2.5%, 1.75x, 7d, Recover20",0.0031468319580170434,0.018276034104635963,5,8,-0.0891373361811667,0.12421953933699939,-0.3431650434315814,0.9699343353660713,1.75
"Def: Above200+Below20+5D<-2.0%, 1.50x, 7d, StopBelow200",0.0030123598449422195,0.008951881469435485,5,8,-0.03627103470166415,0.12485025982721586,-0.3619809442125672,0.9757853144432636,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 10d, StopBelow200",0.0029870513755115013,0.003137610547194525,5,8,-0.030565891560500047,0.12940405635745245,-0.38856501911369346,1.0318659276812845,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 7d, StopBelow200",0.002915669038660057,0.009480538309588837,5,8,-0.05436347866728197,0.13058548097697686,-0.3900507313333653,1.0451867019652235,1.75
"Def: Above200+Below20+5D<-2.0%, 1.75x, 3d, Fixed",0.0028578394043023148,0.0101831196035852,5,8,-0.06414577183928194,0.1242125721035902,-0.3726341451057096,0.9741237457595806,1.75
"Core: Above200+Below20+5D<-2.5%, 1.50x, 3d, Recover20",0.0027335507160524547,0.0009312578239176195,5,8,-0.010718164127220042,0.12416339999373492,-0.5155394682468236,1.0295763401480045,1.5
"Core: Above200+Below20+5D<-2.0%, 1.25x, 3d, Recover20",0.0026815018450982164,0.006126655789047364,5,8,-0.008697728480651534,0.12371267649257484,-0.5110087834484134,1.020945923322,1.25
"Core: Above200+Below20+5D<-2.5%, 1.50x, 3d, StopBelow200+Recover20",0.002642321007831766,0.0012579999041930634,5,8,-0.01333922637184326,0.12394458816823431,-0.5158959165615783,1.0276372828455904,1.5
"Def: Above200+Below20+5D<-1.5%, 1.50x, 7d, Fixed",0.0026383626469828753,0.012233359454108972,5,8,-0.06489780200353601,0.12693001060952466,-0.3787585999422076,1.007520484565171,1.5
"Core: Above200+Below20+5D<-1.5%, 1.25x, 3d, Recover20",0.0025824901338608597,0.003240432888955924,5,8,-0.009813813816801353,0.12401292826120218,-0.5126709772015887,1.0282635655753853,1.25
"Core: Above200+Below20+5D<-1.5%, 1.25x, 3d, Fixed",0.002526690592861841,0.004245969627095225,5,8,-0.011780168339263097,0.1241626759851662,-0.5163705047006637,1.0316420128799186,1.25
"Def: Above200+Below20+5D<-2.0%, 1.75x, 7d, StopBelow200+Recover20",0.00240863693435292,0.01521438206026482,5,8,-0.0545524265972106,0.12420205792218197,-0.36637719380323164,0.9785684239406511,1.75
"Core: Above200+Below20+5D<-2.0%, 1.25x, 3d, StopBelow200+Recover20",0.0023857943791325414,0.005115751266313806,5,8,-0.010012811051282045,0.12336770899071305,-0.5111887408225229,1.0198435626357292,1.25
"Def: Above200+Below20+5D<-2.5%, 2.00x, 5d, StopBelow200",0.00228109155169208,0.0099410936711537,5,8,-0.06343843374887959,0.12407976604476102,-0.3605220272551901,0.9779901501967337,2.0
"Core: Above200+Below20+5D<-2.5%, 2.00x, 10d, Recover20",0.0021983751324889805,0.005084446322190406,5,8,-0.056197777598840704,0.12761527602324768,-0.5253158821025052,1.0991944751686717,2.0
"Core: Above200+Below20+5D<-2.5%, 1.75x, 10d, Recover20",0.0019971845903160867,0.004156659063850876,5,8,-0.04118050622150182,0.12603273637889464,-0.5194192023676201,1.074395856376504,1.75
"Def: Above200+Below20+5D<-1.5%, 2.00x, 7d, StopBelow200+Recover20",0.001953686893957196,0.017805733688240677,5,8,-0.06643631500456859,0.1279899205612138,-0.37672259929033347,1.0301949181795886,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 5d, Recover20",0.0018498114509121477,0.01774601642873941,5,8,-0.05890026728504938,0.12489327776109932,-0.38170473426970375,0.9960714613304327,1.75
"Core: Above200+Below20+5D<-2.5%, 1.25x, 15d, StopBelow200+Recover20",0.0017403438115633357,0.001138368620309027,5,8,-0.005834121631807854,0.12294276571001865,-0.509163818825066,1.0238794146113424,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 10d, StopBelow200",0.0017293391413606835,0.012221670344739921,5,8,-0.027797241085053326,0.12571848249269107,-0.3747076117872341,0.9971436221031571,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 7d, Fixed",0.0016884974976793532,0.0069623443299347,5,8,-0.06489215950496452,0.12138463604909572,-0.3450853666908432,0.9597843283159262,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 7d, Recover20",0.001621505551323052,0.005996987179769375,5,8,-0.06004764237708038,0.12295572405841693,-0.36463476831192154,0.9766218014984933,1.5
"Core: Above200+Below20+5D<-2.5%, 1.50x, 10d, Recover20",0.0015650175870195598,0.0029976093866607156,5,8,-0.026797793613816623,0.12419930078187637,-0.5135287357103829,1.0495972375843359,1.5
"Core: Above200+Below20+5D<-3.0%, 2.00x, 3d, StopBelow200",0.0015001013565157095,0.003616676678072417,5,8,-0.03572730091578302,0.1230035472615889,-0.5144887141154818,1.0361373389330373,2.0
"Core: Above200+Below20+5D<-2.5%, 1.25x, 3d, Recover20",0.0014292226878244302,0.0005144429742275913,5,8,-0.00526705110325576,0.1220341238004716,-0.5110087834484128,1.0147881700740022,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 5d, StopBelow200",0.0013874931084726788,0.005636019199663833,5,8,-0.04092201908459936,0.12131497235257256,-0.36917108229970474,0.9583196986631604,1.5
"Core: Above200+Below20+5D<-2.5%, 1.25x, 3d, StopBelow200+Recover20",0.0013779962106749977,0.0006768230126601438,5,8,-0.006585858924785137,0.12191866227643697,-0.5111887408225229,1.0138186414227952,1.25
"Def: Above200+Below20+5D<-2.0%, 2.00x, 5d, Recover20",0.0013361145511681244,0.009138983853380467,5,8,-0.08462263410401549,0.12442584915618225,-0.3988669446761989,0.9995832616086718,2.0
"Core: Above200+Below20+5D<-3.0%, 1.75x, 3d, StopBelow200",0.0012734554108929513,0.002889744213659229,5,8,-0.02629597025621777,0.12235026611634443,-0.5110142772951474,1.0271030041997777,1.75
"Core: Above200+Below20+5D<-3.0%, 1.50x, 3d, StopBelow200",0.0009479837368216726,0.00204429508495918,5,8,-0.0171946280691877,0.12159406632253576,-0.5075686829838338,1.0180686694665186,1.5
"Core: Above200+Below20+5D<-2.5%, 1.25x, 10d, Recover20",0.0008998711431351947,0.0016108422428263713,5,8,-0.013065899028519734,0.12211306426973649,-0.5100859422250416,1.0247986187921678,1.25
"Def: Above200+Below20+5D<-1.5%, 1.50x, 10d, Recover20",0.0008224933063234879,0.014868064934259073,5,8,-0.07297635467795738,0.12333448441685627,-0.35127826044085775,0.9878175856772349,1.5
"Def: Above200+Below20+5D<-2.0%, 2.00x, 10d, Recover20",0.0005841817594429977,0.01369580617470878,5,8,-0.0863545036765172,0.12711905139944263,-0.38520540095261624,1.036300999111559,2.0
"Core: Above200+Below20+5D<-3.0%, 1.25x, 3d, StopBelow200",0.0005235356483313802,0.0010808640579892392,5,8,-0.008427867306672887,0.12073480562220586,-0.5070211862462697,1.0090343347332593,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 7d, Recover20",0.000388841174917845,0.013677037303013395,5,8,-0.07439175756640837,0.11920835064602837,-0.3414748264404075,0.948661938035068,1.5
"Def: Above200+Below20+5D<-3.0%, 2.00x, 5d, StopBelow200",0.0003393553564280116,0.008990523553559004,5,8,-0.0439400544859565,0.11917940154563557,-0.33813049272408424,0.9503995853356907,2.0
"Def: Above200+Below20+5D<-2.0%, 1.25x, 7d, Recover20",0.0003047319673461224,0.012241672600929565,5,8,-0.06200413671050131,0.11738461836034245,-0.34758801578294285,0.9343286393319024,1.25
"Def: Above200+Below20+5D<-1.5%, 2.00x, 5d, StopBelow200+Recover20",0.00025027134078753344,0.01703593355090438,5,8,-0.05829704754656695,0.12545047687895594,-0.3951954656444109,1.0181176353447767,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 3d, StopBelow200",0.0002291008806508954,0.009115649593114172,5,8,-0.07022515762165127,0.12116106944913847,-0.38668370195395485,0.9688599582012436,1.75
"Core: Above200+Below20+5D<-2.5%, 1.25x, 15d, Recover20",0.0001123721924437826,0.0030772783413368643,5,8,-0.02492629253041434,0.12143163711115751,-0.5113543715708708,1.028483597524485,1.25
"Def: Above200+Below20+5D<-2.0%, 1.75x, 15d, StopBelow200",9.716150638640342e-05,0.002564230074506346,5,8,-0.05852056816362183,0.1305704325773068,-0.39474076074757536,1.0750703998349893,1.75
"Def: Above200+Below20+5D<-2.0%, 1.50x, 5d, Fixed",4.156288285840637e-05,0.0026688142041769725,5,8,-0.05682613724104901,0.12039229929494723,-0.3748508767897232,0.9648579106570786,1.5
"Core: Above200+Below20+5D<-2.5%, 1.50x, 15d, Recover20",-9.339063700930517e-05,0.005954529061206193,5,8,-0.0510554388557507,0.12274566771579427,-0.5200600710017118,1.05696719504897,1.5
"Def: Above200+Below20+5D<-2.0%, 1.50x, 3d, Fixed",-0.00027316907821853254,0.009048045607561672,5,8,-0.05173390506704534,0.11865501139230959,-0.36185341925965764,0.9506646731634723,1.5
"Core: Above200+Below20+5D<-2.5%, 1.75x, 15d, Recover20",-0.0006100985692636951,0.008629149040711215,5,8,-0.07832684770895204,0.1237215259406084,-0.529775099196273,1.0854507925734551,1.75
"Def: Above200+Below20+5D<-2.5%, 1.25x, 7d, Fixed",-0.0006768664579052536,0.006633863517740646,5,8,-0.053592746382961964,0.11645382219257837,-0.34114896153665875,0.9333578499855536,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 5d, StopBelow200+Recover20",-0.000768608616235289,0.005728932708426782,5,8,-0.052159963661838615,0.11756386107329568,-0.3381304927240829,0.9457888417953351,2.0
"Def: Above200+Below20+5D<-2.0%, 2.00x, 3d, Recover20",-0.0008622477625837566,0.006875274705030798,5,8,-0.06861750481862439,0.1216597745409684,-0.3833811631732458,0.9875302212592545,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 7d, StopBelow200+Recover20",-0.0009610538864091439,0.013319845256049678,5,8,-0.05435345241016232,0.12252133391789277,-0.3690948717531555,0.9980936442526239,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 5d, Recover20",-0.0011276463655973817,0.009742432151551239,5,8,-0.04512902986960521,0.119165893603706,-0.37028616398244474,0.9655823303715312,1.5
"Core: Above200+Below20+5D<-2.5%, 2.00x, 15d, Recover20",-0.0014300227656767195,0.011098633597116048,5,8,-0.10667693212345841,0.12436680691122116,-0.5395231567525007,1.1139343900979404,2.0
"Def: Above200+Below20+5D<-1.5%, 1.50x, 7d, StopBelow200",-0.0014699456687725793,0.004778190292978213,5,8,-0.04592540479870677,0.12225242032002777,-0.3756900261058894,0.9973877421340589,1.5
"Def: Above200+Below20+5D<-2.0%, 2.00x, 15d, StopBelow200+Recover20",-0.0017482844106032625,0.008681741632353357,5,8,-0.05884220675678642,0.12376497036177898,-0.38984621628231775,1.022183538049695,2.0
"Def: Above200+Below20+5D<-3.0%, 1.75x, 5d, StopBelow200",-0.0017664870183704967,0.0052909972331511845,5,8,-0.040157566585586446,0.11581762748881304,-0.3401366960448463,0.9382471446197005,1.75
"Def: Above200+Below20+5D<-1.5%, 1.25x, 7d, Recover20",-0.002014786304023644,0.005550042379297571,5,8,-0.04956676833557205,0.11574219323172476,-0.3560306771625592,0.9418009737500711,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 7d, Fixed",-0.0020554856255473597,0.007557732467333045,5,8,-0.0519790567051186,0.11743188809517938,-0.3632160074125361,0.9571675338264563,1.25
"Def: Above200+Below20+5D<-1.5%, 2.00x, 3d, StopBelow200+Recover20",-0.002111719890043509,0.01816032243169824,5,8,-0.06269068861040061,0.12250342895116113,-0.3933392814527962,1.0094741449747366,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 5d, StopBelow200+Recover20",-0.00222116936385143,0.012719144103339297,5,8,-0.0481978349697445,0.12062086360618393,-0.38312978051382607,0.989035682126515,1.75
"Def: Above200+Below20+5D<-2.0%, 1.75x, 3d, Recover20",-0.0022848078127288146,0.006964100674523299,5,8,-0.058014491743789254,0.11825335456712663,-0.37263414510571047,0.9665842979372548,1.75
"Def: Above200+Below20+5D<-2.5%, 1.25x, 7d, Recover20",-0.0023915324509180547,0.005600718807300731,5,8,-0.059981447808213684,0.11401803815667118,-0.339956587545551,0.9273895407040647,1.25
"Def: Above200+Below20+5D<-3.0%, 1.75x, 5d, StopBelow200+Recover20",-0.002555696248180736,0.0041620988027498695,5,8,-0.046358959901067864,0.11459022635259997,-0.34013669604484653,0.9347890869644339,1.75
"Def: Above200+Below20+5D<-1.5%, 2.00x, 3d, StopBelow200",-0.002700510342050974,0.020991833099864687,5,8,-0.07049611199477446,0.12307638370447242,-0.41172211188406505,1.0231534971067766,2.0
"Def: Above200+Below20+5D<-1.5%, 2.00x, 3d, Recover20",-0.003297677653271977,0.010955733499307507,5,8,-0.07843489568398243,0.12175290248055716,-0.3990596511145835,1.0172808189284552,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 15d, StopBelow200+Recover20",-0.003581141487457959,0.005537372366161253,5,8,-0.05114253646326761,0.11936721127527244,-0.37904653061912663,0.9920851091552039,1.75
"Def: Above200+Below20+5D<-2.0%, 1.50x, 15d, Fixed",-0.0036330127201338464,0.01199963009554128,5,8,-0.08545685660972135,0.12320905212448892,-0.42109164449886505,1.039982951430267,1.5
"Def: Above200+Below20+5D<-2.0%, 2.00x, 3d, StopBelow200+Recover20",-0.003668728777954891,0.005643371234650585,5,8,-0.07586710810140818,0.11834420302234851,-0.3998208562429346,0.9811640730146469,2.0
"Def: Above200+Below20+5D<-1.5%, 1.50x, 7d, StopBelow200+Recover20",-0.003681720944720593,0.00868122286302353,5,8,-0.041703407785422586,0.11686803096138233,-0.3614964309018863,0.9659923703256592,1.5
"Def: Above200+Below20+5D<-3.0%, 1.50x, 5d, StopBelow200",-0.003839964562891429,0.0014472891505380447,5,8,-0.03659420940414582,0.1123357776159,-0.34218350450079227,0.9260947039037104,1.5
"Def: Above200+Below20+5D<-1.5%, 2.00x, 3d, Fixed",-0.003901789511395845,0.013813114093994494,5,8,-0.09451556716992915,0.12229984434785944,-0.4172691448153174,1.0307946081465877,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 3d, StopBelow200+Recover20",-0.0039159246171276835,0.015149478020886287,5,8,-0.0515339669828907,0.11839885940077344,-0.38170986838911003,0.9825530643489848,1.75
"Def: Above200+Below20+5D<-1.5%, 1.75x, 3d, StopBelow200",-0.00436328010064807,0.014730916821125595,5,8,-0.05996291962479572,0.11886407707928388,-0.39577119592929233,0.992812578448015,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 5d, StopBelow200+Recover20",-0.004364161662267399,0.00826587931395506,5,8,-0.04015917142230285,0.1156040520762075,-0.3709729583793878,0.9599537289082534,1.5
"Def: Above200+Below20+5D<-1.5%, 1.75x, 3d, Recover20",-0.004535843105312187,0.012121533184202171,5,8,-0.06787101851930033,0.11814936582622673,-0.3864381752263524,0.9890172533530699,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 5d, Fixed",-0.004878524786942506,0.008755733865847937,5,8,-0.07170302266569517,0.11457112319668722,-0.385205400952616,0.957813268871059,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 3d, Fixed",-0.004990989828553283,0.013345695619304654,5,8,-0.07998974855899577,0.11859091235952557,-0.40039197028663776,0.9991525952666693,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 3d, StopBelow200+Recover20",-0.00540791836368705,0.00988712251630941,5,8,-0.04149396171134612,0.11411508238742175,-0.3700076944246746,0.9556319837232332,1.5
"Def: Above200+Below20+5D<-1.5%, 1.50x, 3d, Recover20",-0.005563484989712278,0.008903036552402432,5,8,-0.0576239904698983,0.11435305611318555,-0.37372327652862747,0.9607536877776846,1.5
"Def: Above200+Below20+5D<-1.5%, 1.50x, 3d, StopBelow200",-0.00578409808259038,0.007106865019803954,5,8,-0.0497199437356024,0.11444839996487369,-0.3795660640056612,0.9624716597892533,1.5
"Def: Above200+Below20+5D<-1.5%, 1.50x, 3d, Fixed",-0.005948070637088104,0.00837219105178666,5,8,-0.0657391475472211,0.11466775968260676,-0.38322527255291483,0.9675105823867509,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 5d, Fixed",-0.005970911231239703,0.005492166402177312,5,8,-0.06317361535131427,0.11220277479407928,-0.35570345417260085,0.9444251959826272,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 5d, Recover20",-0.005978202895698753,0.004549902325814759,5,8,-0.07970049806206281,0.11299351100971887,-0.3852054009526159,0.9532025253307035,2.0
"Def: Above200+Below20+5D<-3.0%, 1.75x, 5d, Recover20",-0.006781236117927858,0.0032294407468773656,5,8,-0.06923619789137336,0.11099847234566414,-0.3557034541726011,0.9409671383273606,1.75
"Def: Above200+Below20+5D<-3.0%, 1.50x, 5d, Fixed",-0.007041031838976447,0.0015477571594310069,5,8,-0.05489067807757464,0.10967020758217984,-0.33949588980040424,0.9310371230941954,1.5
"Def: Above200+Below20+5D<-1.5%, 2.00x, 15d, Recover20",-0.007595467923145971,0.014719504128298588,5,8,-0.17067089083351472,0.12087605603245875,-0.5184931790459739,1.0776553052401043,2.0
"Def: Above200+Below20+5D<-3.0%, 2.00x, 10d, Recover20",-0.007899715636137117,0.02165064418846452,5,8,-0.09785115354673901,0.11251249381505543,-0.385205400952616,0.9745372429096943,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 15d, Recover20",-0.00820990917040515,0.0075988744972116384,5,8,-0.13849819212369363,0.11736794744582159,-0.471048792708468,1.0359213983531639,1.75
"Def: Above200+Below20+5D<-3.0%, 1.75x, 10d, Recover20",-0.008278883662169612,0.013588344693602927,5,8,-0.07959310736584313,0.11071804943011487,-0.3688358290118763,0.9572079985610225,1.75
"Def: Above200+Below20+5D<-3.0%, 1.50x, 10d, Recover20",-0.008576639578239786,0.005826204242739497,5,8,-0.0623476327404735,0.10873776527123664,-0.36158231452901735,0.9398787542123508,1.5
"Def: Above200+Below20+5D<-2.0%, 1.50x, 15d, Recover20",-0.01109146173801813,0.002916228291827916,5,8,-0.0990350173933745,0.11022511415267609,-0.4210916444988647,0.9818424327068541,1.5
"Def: Above200+Below20+5D<-2.0%, 1.75x, 15d, Recover20",-0.011139250167378434,0.009242325765829285,5,8,-0.1265959691930898,0.11298237710946085,-0.4710487927084679,1.0173186804953327,1.75
"Def: Above200+Below20+5D<-2.0%, 2.00x, 15d, Recover20",-0.011452063537941468,0.01534351212824936,5,8,-0.1551609496392924,0.11543672824769813,-0.5184931790459739,1.0527949282838116,2.0
"Def: Above200+Below20+5D<-3.0%, 1.50x, 15d, Recover20",-0.012140056217800038,0.006566704708997229,5,8,-0.10557168494654734,0.1059516856631379,-0.42109164449886494,0.9492383025545494,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 15d, Recover20",-0.012582299690458668,0.012016646095413752,5,8,-0.13606014500020347,0.10710811335739506,-0.4710487927084679,0.9697972268961709,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 15d, Recover20",-0.01325354563872154,0.01740004226375813,5,8,-0.16731973256458033,0.10800791401683568,-0.518493179045974,0.9903561512377923,2.0
"Core: Above200+Below20+5D<-1.5%, 2.00x, 15d, StopBelow200+Recover20",0.011987238401050815,0.007740612516297429,4,8,-0.05202270453968416,0.1400097817589654,-0.5366210964088045,1.1452668628787936,2.0
"Core: Above200+Below20+5D<-2.0%, 2.00x, 10d, StopBelow200+Recover20",0.010478006048709396,0.0029168489729902713,4,8,-0.033395487833904225,0.1371978277114685,-0.5339530273227686,1.1136078162088758,2.0
